,file,name,enum,xmean,xrmse,PC,CE,EW
120,trends-TP/cmip6-ts/EC-Earth3:r9i1p1f1_2080.nc,EC-Earth3,9i1p1f1_2080.nc,2.2785911560058594,1.9034711122512817,-0.3989984691143036,-0.14564180374145508,-0.578561544418335
121,trends-TP/cmip6-ts/FGOALS-f3-L:r1i1p1f1_2080.nc,FGOALS-f3-L,1i1p1f1_2080.nc,2.0955634117126465,1.7043098211288452,-0.4336024522781372,-0.19170117378234863,-0.37862324714660645
122,trends-TP/cmip6-ts/FGOALS-g3:r1i1p1f1_2080.nc,FGOALS-g3,1i1p1f1_2080.nc,1.8534960746765137,1.494658350944519,-0.5643582344055176,-0.2885754108428955,-0.44978177547454834
123,trends-TP/cmip6-ts/FGOALS-g3:r2i1p1f1_2080.nc,FGOALS-g3,2i1p1f1_2080.nc,1.7083510160446167,1.3563551902770996,-0.511558473110199,-0.2640378475189209,-0.5534113645553589
124,trends-TP/cmip6-ts/FGOALS-g3:r3i1p1f1_2080.nc,FGOALS-g3,3i1p1f1_2080.nc,1.7340087890625,1.3764108419418335,-0.5152971744537354,-0.27360033988952637,-0.4851689338684082
125,trends-TP/cmip6-ts/FGOALS-g3:r4i1p1f1_2080.nc,FGOALS-g3,4i1p1f1_2080.nc,1.809090495109558,1.4559147357940674,-0.5631757378578186,-0.29864251613616943,-0.4826047420501709
126,trends-TP/cmip6-ts/FIO-ESM-2-0:r1i1p1f1_2080.nc,FIO-ESM-2-0,1i1p1f1_2080.nc,2.241208553314209,1.8671318292617798,-0.48721206188201904,-0.4201548099517822,-0.6701103448867798
127,trends-TP/cmip6-ts/FIO-ESM-2-0:r2i1p1f1_2080.nc,FIO-ESM-2-0,2i1p1f1_2080.nc,2.4266648292541504,2.0505571365356445,-0.5375948548316956,-0.4544990062713623,-0.5308170318603516
128,trends-TP/cmip6-ts/FIO-ESM-2-0:r3i1p1f1_2080.nc,FIO-ESM-2-0,3i1p1f1_2080.nc,2.2869768142700195,1.9162040948867798,-0.565384030342102,-0.39006972312927246,-0.7631065845489502
129,trends-TP/cmip6-ts/GFDL-CM4:r1i1p1f1_2080.nc,GFDL-CM4,1i1p1f1_2080.nc,2.277308225631714,1.881774663925171,-0.3352736830711365,-0.13919830322265625,-0.36142539978027344
130,trends-TP/cmip6-ts/GFDL-ESM4:r1i1p1f1_2080.nc,GFDL-ESM4,1i1p1f1_2080.nc,2.0183117389678955,1.6413792371749878,-0.5215852856636047,-0.25014591217041016,-0.45178091526031494
131,trends-TP/cmip6-ts/GFDL-ESM4:r2i1p1f1_2080.nc,GFDL-ESM4,2i1p1f1_2080.nc,1.9720709323883057,1.5920088291168213,-0.44570136070251465,-0.21054697036743164,-0.3542672395706177
132,trends-TP/cmip6-ts/GFDL-ESM4:r3i1p1f1_2080.nc,GFDL-ESM4,3i1p1f1_2080.nc,1.9794203042984009,1.5878520011901855,-0.5005447268486023,-0.130700945854187,-0.1670835018157959
133,trends-TP/cmip6-ts/GISS-E2-1-G:r10i1p1f2_2080.nc,GISS-E2-1-G,10i1p1f2_2080.nc,2.47222900390625,2.0798521041870117,-0.6214847564697266,-0.26898622512817383,-0.27101755142211914
134,trends-TP/cmip6-ts/GISS-E2-1-G:r1i1p3f1_2080.nc,GISS-E2-1-G,1i1p3f1_2080.nc,2.142500638961792,1.749791145324707,-0.46453437209129333,-0.20900344848632812,-0.4160170555114746
135,trends-TP/cmip6-ts/GISS-E2-1-G:r1i1p5f1_2080.nc,GISS-E2-1-G,1i1p5f1_2080.nc,2.211601495742798,1.8210039138793945,-0.29545560479164124,-0.167741060256958,-0.48989129066467285
136,trends-TP/cmip6-ts/GISS-E2-1-G:r2i1p3f1_2080.nc,GISS-E2-1-G,2i1p3f1_2080.nc,2.193286180496216,1.7864688634872437,-0.2741762399673462,-0.15909433364868164,-0.10973668098449707
137,trends-TP/cmip6-ts/GISS-E2-1-G:r2i1p5f1_2080.nc,GISS-E2-1-G,2i1p5f1_2080.nc,2.3017070293426514,1.9019222259521484,-0.2847593128681183,-0.1449873447418213,-0.391568660736084
138,trends-TP/cmip6-ts/GISS-E2-1-G:r3i1p3f1_2080.nc,GISS-E2-1-G,3i1p3f1_2080.nc,2.2450411319732666,1.8620085716247559,-0.5926877856254578,-0.29772377014160156,-0.5148720741271973
139,trends-TP/cmip6-ts/GISS-E2-1-G:r3i1p5f1_2080.nc,GISS-E2-1-G,3i1p5f1_2080.nc,2.3610408306121826,1.9967776536941528,-0.3546046316623688,-0.3101630210876465,-0.8698358535766602
140,trends-TP/cmip6-ts/GISS-E2-1-G:r4i1p3f1_2080.nc,GISS-E2-1-G,4i1p3f1_2080.nc,2.246758222579956,1.8641844987869263,-0.45284733176231384,-0.26364612579345703,-0.5554153919219971
141,trends-TP/cmip6-ts/GISS-E2-1-G:r4i1p5f1_2080.nc,GISS-E2-1-G,4i1p5f1_2080.nc,2.324815273284912,1.9282931089401245,-0.3685741126537323,-0.18734502792358398,-0.44039130210876465
142,trends-TP/cmip6-ts/GISS-E2-1-G:r5i1p3f1_2080.nc,GISS-E2-1-G,5i1p3f1_2080.nc,2.1730167865753174,1.794392466545105,-0.5284548997879028,-0.30532050132751465,-0.6320803165435791
